Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
 00.19.903,0,0,64.884,-0.838,0.424,-0.775,-8.958,0.21,-27.354,3.716,0,-0.778,-0.739,34.499,18,-1.162,-0.244,-1.756,-36.413,-41.595,187.004,0.75,0.17,42.78539315,-86.09064257,189.45
,0.02,1.01,64.878,-0.857,0.447,-0.765,-8.883,0.137,-27.999,3.716,0,-0.763,-0.722,34.374,18,-1.169,-0.223,-1.753,-37.229,-42.013,186.972,0.75,0.17,42.78539532,-86.09064485,189.41
,0.04,2.01,64.872,-0.876,0.465,-0.753,-8.798,0.068,-28.585,3.716,0,-0.747,-0.706,34.295,18,-1.181,-0.211,-1.76,-38.107,-42.533,186.961,0.75,0.17,42.78539744,-86.09064719,189.4
,0.06,3,64.867,-0.896,0.477,-0.741,-8.698,0.001,-29.134,3.715,0,-0.731,-0.69,34.22,18,-1.193,-0.201,-1.768,-38.991,-43.065,186.953,0.75,0.17,42.78539954,-86.09064957,189.4
,0.08,4,64.861,-0.917,0.484,-0.729,-8.603,-0.062,-29.653,3.715,0,-0.733,-0.693,34.146,18,-1.205,-0.191,-1.776,-39.876,-43.596,186.945,0.75,0.17,42.78540162,-86.09065197,189.4
,0.1,5,64.856,-0.939,0.488,-0.717,-8.517,-0.112,-30.14,3.715,0,-0.765,-0.724,34.071,18,-1.217,-0.181,-1.784,-40.761,-44.128,186.937,0.75,0.17,42.78540364,-86.09065444,189.38
,0.12,5.99,64.85,-0.96,0.49,-0.705,-8.438,-0.144,-30.611,3.715,0,-0.796,-0.756,33.996,18,-1.229,-0.171,-1.792,-41.645,-44.66,186.928,0.75,0.17,42.78540565,-86.09065692,189.37
,0.14,6.98,64.844,-0.981,0.489,-0.695,-8.381,-0.159,-31.093,3.715,0,-0.772,-0.759,33.933,18,-1.244,-0.162,-1.822,-42.571,-45.327,186.915,0.75,0.17,42.7854076,-86.09065946,189.36
,0.16,7.97,64.839,-1.001,0.486,-0.686,-8.347,-0.167,-31.592,3.715,0,-0.741,-0.76,33.871,18,-1.26,-0.153,-1.854,-43.502,-46.01,186.902,0.75,0.17,42.78540953,-86.09066203,189.34
,0.18,8.96,64.833,-1.021,0.481,-0.678,-8.351,-0.18,-32.106,3.715,0,-0.728,-0.748,33.809,18,-1.275,-0.144,-1.886,-44.432,-46.693,186.888,0.75,0.17,42.78541145,-86.09066462,189.33
,0.2,9.95,64.828,-1.04,0.475,-0.67,-8.394,-0.2,-32.664,3.715,0,-0.743,-0.716,33.747,18,-1.291,-0.135,-1.918,-45.363,-47.376,186.875,0.75,0.17,42.78541329,-86.09066729,189.32
,0.22,10.93,64.822,-1.06,0.468,-0.663,-8.476,-0.225,-33.226,3.715,0,-0.759,-0.685,33.685,18,-1.306,-0.126,-1.95,-46.293,-48.059,186.861,0.75,0.17,42.78541513,-86.09066996,189.3
,0.24,11.92,64.816,-1.08,0.46,-0.656,-8.59,-0.248,-33.817,3.714,0,-0.774,-0.737,33.634,18,-1.317,-0.111,-1.98,-47.236,-48.528,186.849,0.75,0.166,42.78541691,-86.09067269,189.29
,0.26,12.9,64.811,-1.101,0.451,-0.649,-8.749,-0.264,-34.41,3.714,0,-0.79,-0.799,33.584,18,-1.328,-0.095,-2.01,-48.18,-48.972,186.837,0.75,0.162,42.78541866,-86.09067546,189.27
,0.28,13.88,64.805,-1.129,0.441,-0.637,-9.012,-0.278,-35.327,3.714,0,-0.8,-0.831,33.534,18,-1.338,-0.08,-2.04,-49.125,-49.417,186.825,0.75,0.158,42.78542039,-86.09067824,189.26
,0.3,14.86,64.8,-1.15,0.432,-0.629,-9.211,-0.283,-36.013,3.714,0,-0.8,-0.817,33.484,18,-1.349,-0.064,-2.07,-50.069,-49.862,186.813,0.75,0.154,42.78542205,-86.0906811,189.25
,0.32,15.84,64.794,-1.17,0.424,-0.62,-9.399,-0.283,-36.684,3.714,0,-0.801,-0.802,33.435,18,-1.359,-0.049,-2.1,-51.013,-50.306,186.801,0.75,0.15,42.78542371,-86.09068396,189.24
,0.34,16.82,64.788,-1.189,0.414,-0.61,-9.569,-0.279,-37.383,3.714,0,-0.772,-0.772,33.447,18,-1.363,-0.034,-2.098,-51.935,-50.413,186.793,0.748,0.15,42.78542531,-86.09068689,189.23
,0.36,17.8,64.783,-1.206,0.402,-0.601,-9.72,-0.27,-38.087,3.714,0,-0.741,-0.741,33.465,18,-1.366,-0.019,-2.094,-52.854,-50.481,186.786,0.746,0.15,42.78542688,-86.09068985,189.23
,0.38,18.79,64.777,-1.223,0.388,-0.592,-9.854,-0.258,-38.762,3.714,0,-0.716,-0.722,33.484,18,-1.369,-0.004,-2.089,-53.773,-50.55,186.779,0.744,0.15,42.78542842,-86.09069283,189.22
,0.4,19.77,64.772,-1.238,0.371,-0.584,-9.973,-0.244,-39.405,3.714,0,-0.699,-0.721,33.502,18,-1.371,0.011,-2.085,-54.692,-50.619,186.772,0.742,0.15,42.7854299,-86.09069588,189.21
,0.42,20.75,64.766,-1.253,0.351,-0.578,-10.083,-0.225,-40.004,3.714,0,-0.683,-0.72,33.521,18,-1.374,0.026,-2.08,-55.611,-50.688,186.765,0.74,0.15,42.78543137,-86.09069893,189.21
,0.44,21.74,64.76,-1.265,0.33,-0.572,-10.189,-0.193,-40.527,3.714,0,-0.695,-0.706,33.54,18,-1.375,0.037,-2.02,-56.484,-50.637,186.758,0.74,0.15,42.78543277,-86.09070205,189.2
,0.46,22.73,64.755,-1.276,0.308,-0.567,-10.294,-0.145,-40.959,3.714,0,-0.71,-0.69,33.558,18,-1.376,0.047,-1.953,-57.353,-50.573,186.752,0.74,0.15,42.78543414,-86.0907052,189.19
,0.48,23.71,64.749,-1.285,0.286,-0.563,-10.404,-0.076,-41.31,3.714,0,-0.713,-0.687,33.577,18,-1.377,0.057,-1.887,-58.221,-50.508,186.746,0.74,0.15,42.78543549,-86.09070836,189.19
,0.5,24.7,64.744,-1.292,0.264,-0.561,-10.516,0.013,-41.569,3.714,0,-0.698,-0.702,33.596,18,-1.378,0.067,-1.82,-59.09,-50.444,186.74,0.74,0.15,42.78543676,-86.09071159,189.18
,0.52,25.68,64.738,-1.297,0.245,-0.56,-10.629,0.118,-41.75,3.714,0,-0.683,-0.718,33.614,18,-1.378,0.077,-1.754,-59.959,-50.38,186.734,0.74,0.15,42.78543803,-86.09071482,189.18
,0.54,26.68,64.737,-1.299,0.227,-0.56,-10.74,0.237,-41.866,3.714,0,-0.653,-0.719,33.65,18,-1.377,0.089,-1.744,-60.761,-50.196,186.727,0.74,0.15,42.78543922,-86.0907181,189.17
,0.56,27.67,64.737,-1.3,0.21,-0.561,-10.838,0.367,-41.919,3.714,0,-0.621,-0.72,33.687,18,-1.376,0.102,-1.741,-61.557,-49.999,186.72,0.74,0.15,42.78544038,-86.09072142,189.16
,0.58,28.66,64.737,-1.301,0.194,-0.563,-10.918,0.508,-41.923,3.713,0,-0.614,-0.726,33.724,18,-1.374,0.114,-1.737,-62.352,-49.802,186.714,0.74,0.15,42.78544152,-86.09072474,189.16
,0.6,29.65,64.737,-1.301,0.181,-0.566,-10.972,0.66,-41.881,3.713,0,-0.645,-0.742,33.762,18,-1.373,0.126,-1.734,-63.147,-49.605,186.707,0.74,0.15,42.78544258,-86.09072813,189.15
,0.62,30.64,64.737,-1.301,0.169,-0.57,-10.994,0.82,-41.806,3.713,0,-0.676,-0.758,33.799,18,-1.372,0.138,-1.73,-63.942,-49.408,186.7,0.74,0.15,42.78544363,-86.09073152,189.14
,0.64,31.64,64.737,-1.301,0.156,-0.575,-10.989,0.981,-41.714,3.713,0,-0.694,-0.76,33.847,18,-1.36,0.146,-1.727,-64.651,-48.794,186.694,0.74,0.154,42.78544461,-86.09073496,189.13
,0.66,32.64,64.737,-1.3,0.141,-0.584,-10.922,1.204,-41.549,3.713,0,-0.71,-0.76,33.897,18,-1.347,0.152,-1.724,-65.35,-48.134,186.687,0.74,0.158,42.78544556,-86.09073842,189.13
,0.68,33.64,64.737,-1.298,0.129,-0.591,-10.83,1.351,-41.391,3.713,0,-0.713,-0.754,33.947,18,-1.333,0.159,-1.72,-66.049,-47.474,186.681,0.74,0.162,42.78544648,-86.09074189,189.12
,0.7,34.64,64.737,-1.296,0.118,-0.599,-10.715,1.478,-41.263,3.713,0,-0.698,-0.738,33.996,18,-1.32,0.165,-1.717,-66.748,-46.814,186.674,0.74,0.166,42.78544733,-86.09074543,189.12
,0.72,35.64,64.737,-1.293,0.109,-0.608,-10.577,1.591,-41.082,3.713,0,-0.683,-0.722,34.046,18,-1.307,0.172,-1.713,-67.447,-46.154,186.668,0.74,0.17,42.78544818,-86.09074896,189.11
,0.74,36.65,64.737,-1.289,0.099,-0.617,-10.422,1.688,-40.895,3.713,0,-0.695,-0.706,34.129,18,-1.274,0.141,-1.693,-68.037,-44.834,186.661,0.74,0.17,42.78544896,-86.09075253,189.1
,0.76,37.66,64.737,-1.284,0.09,-0.627,-10.252,1.768,-40.708,3.713,0,-0.71,-0.69,34.216,18,-1.238,0.105,-1.672,-68.614,-43.44,186.655,0.74,0.17,42.78544971,-86.09075611,189.1
,0.78,38.67,64.737,-1.28,0.081,-0.638,-10.073,1.836,-40.491,3.713,0,-0.726,-0.693,34.303,18,-1.202,0.069,-1.65,-69.192,-42.047,186.648,0.74,0.17,42.78545044,-86.09075971,189.09
,0.8,39.68,64.737,-1.275,0.071,-0.648,-9.879,1.898,-40.273,3.713,0,-0.742,-0.724,34.39,18,-1.166,0.034,-1.628,-69.769,-40.654,186.642,0.74,0.17,42.7854511,-86.09076332,189.08
,0.82,40.69,64.737,-1.269,0.06,-0.658,-9.684,1.955,-39.998,3.713,0,-0.758,-0.756,34.477,18,-1.13,-0.002,-1.606,-70.347,-39.26,186.635,0.74,0.17,42.78545176,-86.09076694,189.08
,0.84,41.7,64.737,-1.263,0.048,-0.667,-9.489,2.003,-39.717,3.713,0,1.257,0.327,34.464,18,-1.075,-0.067,-1.591,-70.797,-37.409,186.628,0.74,0.166,42.78545237,-86.09077056,189.07
,0.86,42.71,64.737,-1.257,0.035,-0.676,-9.3,2.045,-39.379,3.713,0,3.498,1.533,34.439,18,-1.018,-0.135,-1.576,-71.232,-35.507,186.62,0.74,0.162,42.78545295,-86.09077418,189.06
,0.88,43.72,64.737,-1.251,0.022,-0.684,-9.127,2.084,-38.979,3.713,0,9.093,3.652,34.414,18,-0.961,-0.203,-1.561,-71.667,-33.604,186.612,0.74,0.158,42.78545352,-86.09077779,189.05
,0.9,44.72,64.737,-1.243,0.009,-0.69,-8.976,2.133,-38.488,3.713,0,19.721,7.141,34.389,18,-0.903,-0.271,-1.546,-72.103,-31.702,186.604,0.74,0.154,42.78545404,-86.09078137,189.05
,0.92,45.73,64.737,-1.234,-0.003,-0.696,-8.842,2.205,-37.961,3.713,0,30.349,10.63,34.364,18,-0.846,-0.339,-1.531,-72.538,-29.8,186.597,0.74,0.15,42.78545456,-86.09078496,189.04
,0.94,46.71,64.737,-1.223,-0.014,-0.701,-8.723,2.301,-37.344,3.713,0,35.658,13.116,34.149,18,-0.781,-0.378,-1.548,-72.834,-27.675,186.589,0.736,0.148,42.78545503,-86.09078851,189.03
,0.96,47.68,64.737,-1.209,-0.023,-0.705,-8.613,2.418,-36.635,3.713,0,40.377,15.489,33.913,18,-0.715,-0.413,-1.569,-73.113,-25.525,186.581,0.732,0.146,42.7854555,-86.09079204,189.02
,0.98,48.66,64.737,-1.195,-0.031,-0.709,-8.51,2.558,-35.833,3.713,0,43.225,16.832,33.677,18,-0.648,-0.449,-1.589,-73.393,-23.375,186.573,0.728,0.144,42.78545595,-86.09079556,189.02
,1,49.63,64.737,-1.178,-0.038,-0.713,-8.416,2.723,-34.908,3.713,0,43.267,16.628,33.441,18,-0.582,-0.484,-1.61,-73.672,-21.226,186.566,0.724,0.142,42.78545638,-86.09079902,189.01
,1.02,50.6,64.737,-1.157,-0.041,-0.716,-8.322,2.916,-33.886,3.713,0,43.31,16.424,33.205,18,-0.516,-0.52,-1.631,-73.952,-19.076,186.558,0.72,0.14,42.7854568,-86.09080248,189
,1.04,51.54,64.737,-1.133,-0.037,-0.722,-8.235,3.116,-32.771,3.713,0,42.145,15.823,32.935,18,-0.447,-0.507,-1.651,-74.079,-16.613,186.547,0.72,0.136,42.78545722,-86.0908059,188.99
,1.06,52.47,64.737,-1.093,-0.024,-0.732,-8.107,3.396,-30.942,3.713,0,40.845,15.177,32.662,18,-0.378,-0.488,-1.672,-74.189,-14.115,186.537,0.72,0.132,42.78545762,-86.0908093,188.99
,1.08,53.41,64.737,-1.061,-0.003,-0.74,-8.003,3.596,-29.499,3.713,0,37.325,13.53,32.388,18,-0.309,-0.47,-1.693,-74.299,-11.616,186.526,0.72,0.128,42.78545803,-86.09081268,188.98
,1.1,54.34,64.737,-1.027,0.022,-0.75,-7.871,3.79,-28.039,3.712,0,30.475,10.381,32.115,18,-0.24,-0.452,-1.713,-74.409,-9.118,186.516,0.72,0.124,42.78545843,-86.09081603,188.97
,1.12,55.27,64.737,-0.988,0.053,-0.761,-7.684,3.983,-26.52,3.712,0,23.626,7.232,31.842,18,-0.171,-0.433,-1.734,-74.519,-6.62,186.505,0.72,0.12,42.78545884,-86.09081937,188.95
,1.14,56.19,64.737,-0.945,0.091,-0.774,-7.425,4.164,-24.955,3.712,0,21.812,6.536,31.68,18,-0.101,-0.4,-1.755,-74.462,-3.854,186.492,0.72,0.12,42.78545925,-86.09082269,188.93
,1.16,57.1,64.737,-0.898,0.133,-0.789,-7.084,4.313,-23.356,3.712,0,20.558,6.112,31.531,18,-0.031,-0.366,-1.777,-74.386,-1.058,186.478,0.72,0.12,42.78545967,-86.09082599,188.92
,1.18,58.01,64.737,-0.848,0.177,-0.805,-6.653,4.426,-21.735,3.712,0,18.249,5.284,31.382,18,0.039,-0.331,-1.799,-74.311,1.738,186.464,0.72,0.12,42.7854601,-86.09082929,188.9
,1.2,58.92,64.737,-0.795,0.222,-0.823,-6.14,4.511,-20.088,3.712,0,14.355,3.85,31.233,18,0.109,-0.296,-1.821,-74.235,4.534,186.45,0.72,0.12,42.78546056,-86.09083256,188.89
,1.22,59.83,64.737,-0.741,0.267,-0.841,-5.563,4.576,-18.418,3.712,0,10.462,2.415,31.083,18,0.179,-0.262,-1.843,-74.159,7.33,186.437,0.72,0.12,42.78546101,-86.09083584,188.88
,1.24,60.73,64.737,-0.683,0.31,-0.859,-4.943,4.624,-16.726,3.712,0,9.508,2.105,31.013,18,0.246,-0.242,-1.882,-73.904,10.056,186.428,0.72,0.12,42.7854615,-86.09083909,188.87
,1.26,61.64,64.737,-0.623,0.349,-0.878,-4.309,4.662,-15.006,3.712,0,8.881,1.919,30.951,18,0.312,-0.225,-1.923,-73.629,12.774,186.42,0.72,0.12,42.78546201,-86.09084234,188.86
,1.28,62.54,64.737,-0.56,0.383,-0.896,-3.678,4.696,-13.247,3.712,0,7.911,1.561,30.888,18,0.378,-0.207,-1.964,-73.354,15.492,186.412,0.72,0.12,42.78546252,-86.09084559,188.85
,1.3,63.44,64.737,-0.495,0.413,-0.914,-3.056,4.727,-11.447,3.712,0,6.426,0.947,30.826,18,0.444,-0.19,-2.006,-73.079,18.21,186.403,0.72,0.12,42.78546309,-86.09084881,188.84
,1.32,64.34,64.737,-0.427,0.438,-0.93,-2.448,4.759,-9.592,3.712,0,4.942,0.333,30.764,18,0.51,-0.172,-2.047,-72.804,20.928,186.395,0.72,0.12,42.78546366,-86.09085204,188.84
,1.34,65.24,64.737,-0.357,0.457,-0.944,-1.846,4.793,-7.685,3.712,0,3.482,-0.164,30.691,18,0.564,-0.175,-2.1,-72.346,23.057,186.391,0.72,0.12,42.78546427,-86.09085524,188.83
,1.36,66.13,64.737,-0.285,0.469,-0.957,-1.243,4.835,-5.72,3.712,0,2.026,-0.647,30.616,18,0.615,-0.181,-2.155,-71.867,25.119,186.387,0.72,0.12,42.78546491,-86.09085843,188.83
,1.38,67.02,64.737,-0.213,0.476,-0.968,-0.63,4.889,-3.693,3.712,0,1.102,-0.884,30.542,18,0.667,-0.187,-2.21,-71.388,27.182,186.383,0.72,0.12,42.78546556,-86.09086161,188.82
,1.4,67.91,64.737,-0.138,0.479,-0.979,-0.006,4.958,-1.609,3.713,0,0.98,-0.752,30.467,18,0.719,-0.193,-2.265,-70.909,29.245,186.379,0.72,0.12,42.78546627,-86.09086475,188.82
,1.42,68.8,64.737,-0.063,0.473,-0.99,0.628,5.037,0.524,3.713,0,0.857,-0.62,30.393,18,0.771,-0.199,-2.321,-70.43,31.307,186.375,0.72,0.12,42.78546699,-86.09086789,188.82
,1.44,69.68,64.737,0.049,0.457,-1.006,1.539,5.148,3.673,3.713,0,0.715,-0.704,30.284,18,0.811,-0.213,-2.373,-69.777,32.937,186.367,0.72,0.12,42.78546775,-86.09087099,188.81
,1.46,70.55,64.737,0.129,0.434,-1.019,2.16,5.209,5.975,3.713,0,0.572,-0.811,30.173,18,0.851,-0.227,-2.426,-69.106,34.518,186.358,0.72,0.12,42.78546855,-86.09087407,188.81
,1.48,71.43,64.737,0.205,0.405,-1.034,2.69,5.239,8.156,3.713,0,0.391,-0.913,30.061,18,0.89,-0.242,-2.479,-68.434,36.099,186.349,0.72,0.12,42.78546935,-86.09087714,188.81
,1.5,72.3,64.737,0.279,0.371,-1.048,3.138,5.231,10.314,3.714,0,0.153,-1.009,29.949,18,0.929,-0.257,-2.532,-67.763,37.681,186.34,0.72,0.12,42.78547023,-86.09088015,188.79
,1.52,73.18,64.737,0.349,0.335,-1.062,3.487,5.185,12.435,3.714,0,-0.084,-1.105,29.837,18,0.968,-0.271,-2.584,-67.091,39.262,186.331,0.72,0.12,42.78547111,-86.09088316,188.77
,1.54,74.04,64.737,0.415,0.298,-1.076,3.743,5.095,14.511,3.714,0,-0.409,-1.046,29.725,18,1.007,-0.28,-2.593,-66.261,41.004,186.32,0.72,0.124,42.78547204,-86.09088611,188.76
,1.56,74.9,64.737,0.477,0.262,-1.088,3.911,4.959,16.533,3.714,0,-0.743,-0.97,29.613,18,1.046,-0.289,-2.596,-65.413,42.765,186.309,0.72,0.128,42.78547301,-86.09088903,188.75
,1.58,75.75,64.737,0.535,0.23,-1.098,4.014,4.787,18.506,3.714,0,-0.89,-0.923,29.501,18,1.085,-0.297,-2.6,-64.565,44.525,186.298,0.72,0.132,42.785474,-86.09089194,188.74
,1.6,76.61,64.737,0.589,0.204,-1.105,4.079,4.587,20.417,3.715,0,-0.755,-0.922,29.39,18,1.125,-0.306,-2.603,-63.717,46.285,186.287,0.72,0.136,42.78547506,-86.09089477,188.73
,1.62,77.47,64.737,0.639,0.183,-1.111,4.135,4.373,22.281,3.715,0,-0.621,-0.921,29.278,18,1.164,-0.314,-2.606,-62.869,48.045,186.275,0.72,0.14,42.78547612,-86.09089761,188.72
,1.64,78.31,64.737,0.708,0.171,-1.117,4.251,4.072,24.894,3.715,0,-0.675,-0.892,29.11,18,1.204,-0.307,-2.56,-61.887,50.053,186.265,0.72,0.142,42.78547726,-86.09090037,188.71
,1.66,79.14,64.737,0.757,0.168,-1.121,4.383,3.87,26.739,3.715,0,-0.751,-0.861,28.936,18,1.245,-0.299,-2.509,-60.89,52.088,186.255,0.72,0.144,42.78547842,-86.0909031,188.7
,1.68,79.97,64.737,0.804,0.173,-1.126,4.567,3.694,28.452,3.715,0,-0.778,-0.835,28.762,18,1.286,-0.29,-2.457,-59.893,54.123,186.244,0.72,0.146,42.78547961,-86.09090581,188.69
,1.7,80.81,64.737,0.85,0.182,-1.133,4.809,3.535,30.122,3.716,0,-0.733,-0.819,28.588,18,1.327,-0.282,-2.406,-58.896,56.158,186.234,0.72,0.148,42.78548088,-86.09090844,188.68
,1.72,81.64,64.737,0.898,0.195,-1.141,5.104,3.392,31.751,3.716,0,-0.688,-0.802,28.414,18,1.368,-0.273,-2.354,-57.899,58.193,186.224,0.72,0.15,42.78548215,-86.09091106,188.67
,1.74,82.47,64.737,0.947,0.209,-1.151,5.442,3.26,33.326,3.716,0,-0.654,-0.829,28.352,18,1.396,-0.258,-2.312,-56.805,59.651,186.211,0.72,0.155,42.78548348,-86.09091361,188.65
,1.76,83.29,64.737,0.995,0.223,-1.164,5.81,3.132,34.848,3.716,0,-0.621,-0.86,28.302,18,1.422,-0.243,-2.271,-55.701,61.044,186.197,0.72,0.161,42.78548485,-86.09091612,188.64
,1.78,84.12,64.737,1.043,0.235,-1.179,6.194,2.994,36.321,3.716,0,-0.62,-0.866,28.253,18,1.449,-0.227,-2.229,-54.596,62.438,186.184,0.72,0.167,42.78548624,-86.09091861,188.63
,1.8,84.94,64.737,1.09,0.245,-1.196,6.58,2.834,37.72,3.717,0,-0.667,-0.836,28.203,18,1.475,-0.212,-2.188,-53.491,63.831,186.17,0.72,0.173,42.7854877,-86.090921,188.61
,1.82,85.77,64.737,1.134,0.251,-1.213,6.965,2.644,39.054,3.717,0,-0.713,-0.805,28.153,18,1.501,-0.197,-2.147,-52.387,65.225,186.157,0.72,0.179,42.78548915,-86.09092339,188.6
,1.84,86.58,64.737,1.174,0.254,-1.229,7.343,2.424,40.339,3.717,0,-0.677,-0.801,28.07,18,1.509,-0.186,-2.149,-51.22,65.739,186.14,0.72,0.187,42.78549067,-86.09092568,188.58
,1.86,87.4,64.737,1.211,0.254,-1.245,7.711,2.181,41.55,3.717,0,-0.631,-0.8,27.983,18,1.515,-0.176,-2.156,-50.047,66.156,186.123,0.72,0.195,42.78549222,-86.09092794,188.57
,1.88,88.21,64.737,1.243,0.251,-1.26,8.073,1.927,42.711,3.717,0,-0.609,-0.813,27.896,18,1.521,-0.166,-2.163,-48.873,66.573,186.106,0.72,0.203,42.78549378,-86.09093017,188.55
,1.9,89.02,64.737,1.273,0.244,-1.274,8.436,1.674,43.84,3.717,0,-0.624,-0.844,27.809,18,1.527,-0.156,-2.169,-47.7,66.991,186.088,0.72,0.211,42.7854954,-86.09093229,188.53
,1.92,89.83,64.737,1.3,0.235,-1.287,8.799,1.422,44.909,3.718,0,-0.638,-0.875,27.722,18,1.533,-0.146,-2.176,-46.527,67.408,186.071,0.72,0.219,42.78549703,-86.09093441,188.51
,1.94,90.64,64.737,1.325,0.223,-1.299,9.156,1.169,45.929,3.718,0,-0.668,-0.893,27.635,18,1.533,-0.137,-2.167,-45.33,67.68,186.053,0.72,0.231,42.78549871,-86.09093644,188.49
,1.96,91.44,64.737,1.35,0.21,-1.31,9.508,0.907,46.903,3.718,0,-0.699,-0.91,27.548,18,1.533,-0.127,-2.155,-44.132,67.937,186.034,0.72,0.243,42.78550042,-86.09093842,188.47
,1.98,92.24,64.737,1.373,0.196,-1.32,9.862,0.63,47.83,3.718,0,-0.706,-0.907,27.461,18,1.533,-0.117,-2.144,-42.933,68.194,186.016,0.72,0.255,42.78550214,-86.09094037,188.45
,2,93.04,64.737,1.395,0.181,-1.33,10.222,0.336,48.708,3.718,0,-0.676,-0.876,27.374,18,1.533,-0.108,-2.132,-41.735,68.45,185.997,0.72,0.267,42.78550393,-86.09094221,188.44
,2.02,93.84,64.737,1.425,0.166,-1.343,10.75,-0.117,49.907,3.719,0,-0.645,-0.845,27.287,18,1.533,-0.098,-2.121,-40.536,68.707,185.979,0.72,0.279,42.78550572,-86.09094405,188.42
,2.04,94.64,64.737,1.444,0.155,-1.352,11.149,-0.455,50.705,3.719,0,-0.698,-0.841,27.289,18,1.528,-0.073,-2.074,-39.343,68.704,185.969,0.72,0.285,42.78550757,-86.09094579,188.41
,2.06,95.44,64.737,1.458,0.148,-1.36,11.546,-0.779,51.399,3.719,0,-0.76,-0.841,27.302,18,1.522,-0.046,-2.024,-38.152,68.672,185.96,0.72,0.291,42.78550944,-86.09094749,188.39
,2.08,96.24,64.737,1.471,0.142,-1.369,11.937,-1.103,52.031,3.719,0,-0.772,-0.84,27.314,18,1.516,-0.019,-1.974,-36.96,68.64,185.95,0.72,0.297,42.78551133,-86.09094916,188.38
,2.1,97.04,64.737,1.482,0.138,-1.378,12.314,-1.427,52.599,3.719,0,-0.711,-0.84,27.327,18,1.51,0.008,-1.923,-35.768,68.608,185.941,0.72,0.303,42.78551328,-86.09095071,188.38
,2.12,97.85,64.737,1.491,0.133,-1.386,12.668,-1.755,53.05,3.72,0,-0.65,-0.84,27.339,18,1.504,0.034,-1.873,-34.576,68.576,185.932,0.72,0.309,42.78551523,-86.09095227,188.37
,2.14,98.65,64.737,1.496,0.126,-1.392,12.963,-2.081,53.43,3.72,0,-0.656,-0.812,27.385,18,1.478,0.064,-1.847,-33.43,67.343,185.928,0.72,0.31,42.78551723,-86.09095372,188.37
,2.16,99.46,64.737,1.497,0.116,-1.396,13.182,-2.395,53.692,3.72,0,-0.67,-0.781,27.435,18,1.45,0.094,-1.824,-32.289,65.977,185.925,0.72,0.31,42.78551926,-86.09095514,188.37
,2.18,100.27,64.737,1.494,0.101,-1.398,13.322,-2.679,53.858,3.72,0,-0.685,-0.774,27.484,18,1.422,0.124,-1.801,-31.147,64.611,185.921,0.72,0.31,42.78552129,-86.09095652,188.36
,2.2,101.08,64.737,1.486,0.081,-1.398,13.371,-2.923,53.903,3.72,0,-0.702,-0.805,27.534,18,1.395,0.154,-1.778,-30.006,63.245,185.918,0.72,0.31,42.78552338,-86.09095779,188.36
,2.22,101.89,64.737,1.476,0.055,-1.396,13.318,-3.12,53.82,3.721,0,-0.718,-0.836,27.584,18,1.367,0.184,-1.755,-28.865,61.879,185.914,0.72,0.31,42.78552547,-86.09095906,188.36
,2.24,102.71,64.737,1.461,0.025,-1.391,13.186,-3.267,53.642,3.721,0,-0.706,-0.853,27.656,18,1.328,0.2,-1.75,-27.796,59.895,185.918,0.72,0.288,42.78552759,-86.09096024,188.36
,2.26,103.53,64.737,1.445,-0.008,-1.385,12.982,-3.369,53.399,3.721,0,-0.691,-0.87,27.731,18,1.287,0.213,-1.747,-26.734,57.841,185.922,0.72,0.264,42.78552973,-86.09096138,188.37
,2.28,104.35,64.737,1.427,-0.043,-1.378,12.729,-3.437,53.037,3.721,0,-0.694,-0.873,27.805,18,1.247,0.227,-1.743,-25.673,55.788,185.926,0.72,0.24,42.78553189,-86.09096249,188.37
,2.3,105.17,64.737,1.407,-0.08,-1.37,12.443,-3.479,52.633,3.721,0,-0.725,-0.858,27.88,18,1.206,0.24,-1.74,-24.612,53.734,185.93,0.72,0.216,42.78553408,-86.09096351,188.37
,2.32,105.99,64.737,1.387,-0.116,-1.36,12.161,-3.495,52.171,3.722,0,-0.756,-0.843,27.954,18,1.166,0.254,-1.736,-23.551,51.681,185.934,0.72,0.192,42.78553627,-86.09096453,188.38
,2.34,106.83,64.737,1.365,-0.151,-1.351,11.886,-3.487,51.674,3.722,0,-0.745,-0.841,28.085,18,1.135,0.254,-1.701,-22.573,50.172,185.929,0.72,0.186,42.78553849,-86.09096548,188.37
,2.36,107.67,64.737,1.342,-0.183,-1.344,11.627,-3.451,51.146,3.722,0,-0.73,-0.841,28.221,18,1.106,0.253,-1.662,-21.603,48.723,185.923,0.72,0.182,42.78554072,-86.09096639,188.36
